Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7cWnz1GRldkvt4dZ0VeRBt,"Endlessly - Volkoder Remix","Endlessly (Volkoder Remix)","Airwolf Paradise;Volkoder;Kytsa",2021-01-13,209644,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:23:14Z,"hard house,tech house","etcetc",0.696,0.915,6,-6.374,0,0.0393,0.00113,0.663,0.0674,0.565,126.039,4
spotify:track:2N6RoOZHLipiEcRJMxWoFY,"Everything You Do","Everything You Do","Airwolf Paradise;Yeah Boy",2021-06-11,205000,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:23:26Z,"hard house","etcetc",0.638,0.902,0,-4.047,1,0.0559,0.00277,0.00786,0.369,0.427,115.975,4
spotify:track:5xFbuEUikECaRPpFSqJMkA,"Lose the Lazy","Lose the Lazy","Airwolf Paradise;Stahsi",2015-03-19,263225,23,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:23:32Z,"hard house","Onelove",0.696,0.921,8,-2.522,0,0.0309,0.0000324,0.00911,0.0502,0.358,124.008,4
spotify:track:3z9n1WnaLJKHXQozjTC0ha,"Better Days - Airwolf Remix","Better Days","Baker Boy;Dallas Woods;Sampa the Great;Airwolf Paradise",2020-09-23,156027,14,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:23:36Z,"hard house","Universal Music Australia Pty. Ltd.",0.848,0.867,1,-6.588,1,0.124,0.148,0.0153,0.152,0.551,122.008,4
spotify:track:6XNFcZlOHet8Oy3cHd5jjh,"Raving in Paris","Omala Kcohs","Paolo Ferrara;Lorenzo Raganzini",2019-04-17,370201,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:28:02Z,"hard techno,techno,acid techno,tekno","HEX Recordings",0.755,0.793,1,-9.213,0,0.091,0.008,0.948,0.106,0.234,140.009,4
spotify:track:2ZCF0wy24gtpC3h4aiIgzm,"Raving in Paris - Nico Moreno Remix","Omala Kcohs","Paolo Ferrara;Lorenzo Raganzini;Nico Moreno",2019-04-17,382983,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:28:17Z,"hard techno,techno,acid techno,tekno,techno hardcore","HEX Recordings",0.569,0.834,6,-10.415,0,0.0473,0.0407,0.857,0.2,0.0368,138.013,4
spotify:track:6Toaeb6PQtAgcrmsmr2DhR,"No Escape - Regal Remix","Omala Kcohs","Paolo Ferrara;Lorenzo Raganzini;Regal",2019-04-17,391720,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:28:22Z,"hard techno,techno,acid techno,tekno,acid house","HEX Recordings",0.612,0.933,11,-9.165,0,0.0419,0.00335,0.884,0.111,0.121,138.027,4
spotify:track:7JlB9Ad9ZuH9Jz5f4IFQex,"Purple Widow (Paolo Ferrara & Lorenzo Raganzini Remix)","Purple Widow (Original & Remix Versions) IRR07","Paolo Ferrara;Lorenzo Raganzini;Nico Moreno",2021-02-19,326178,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:28:35Z,"hard techno,techno,acid techno,tekno,techno hardcore","Insolent Rave Records",0.495,0.939,7,-5.717,1,0.0739,0.00000307,0.79,0.0871,0.127,142.012,4
spotify:track:2e330IZTjvdnnUNnlX3RPB,"Human Nature","Deviant Misbehaviours, Vol. 1","Paolo Ferrara;Lorenzo Raganzini",2020-07-17,356571,0,false,azvwtt6iohg3hran3hxv47xn6,2022-07-29T23:28:41Z,"hard techno,techno,acid techno,tekno","HEX Recordings",0.548,0.914,9,-5.981,1,0.193,0.00319,0.835,0.125,0.229,145.006,4
spotify:track:79XWKscNYPUNLlNI9Ul0yi,"Whipped Cream (.wav_909 Remix)","Weaponized Brain Damage","Illiya Korniyenko;.wav_909",2022-08-05,376438,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:13Z,"acid techno,hard techno,techno","No Mercy",0.562,0.999,1,-5.833,1,0.0636,0.000078,0.759,0.112,0.19,146.047,4
spotify:track:2Z7Vk7QnzUhs6MXxFuRoyd,"Kharma","Kharma","Night Stories",2021-12-07,453442,14,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:17Z,"techno melódico,techno","OPENGATE SOCIETY",0.667,0.886,7,-10.589,0,0.0491,0.00000333,0.77,0.0335,0.0818,121.995,4
spotify:track:3lNLQiJHhcnikJDyaEhslO,"The Level - Extended Mix","Tech House Grooves Vol.3","Lucci Minati",2022-02-04,309523,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:22Z,"minimal techno,tech house","Total Freedom Bundles",0.854,0.965,9,-7.645,0,0.0666,0.00285,0.836,0.0902,0.604,126.001,4
spotify:track:440zDSTXFQ6QMYE6cKcsVQ,"Yet Far","Yet Far","NMST",2022-06-24,187141,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:26Z,"","Seiromem",0.612,0.836,8,-8.674,1,0.0403,0.183,0.8,0.11,0.125,117.965,4
spotify:track:16VyHfQv5qu1yNl3nu9C8x,"Free - Short Edit","Lucci Minati - Free (Pentaptych, Vol. 8)","Lucci Minati",2022-07-01,291088,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:29Z,"minimal techno,tech house","Polyptych Noir",0.709,0.707,7,-14.891,1,0.0439,0.00142,0.856,0.376,0.0366,122.008,4
spotify:track:5O8cWXp5m3qHlTavJusAqb,"Obsession","Abuso Mentale","Rian Wood",2022-07-08,340375,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:32Z,"hard techno,techno,acid techno,tekno,techno hardcore","No Mercy",0.625,0.955,11,-8.289,0,0.0462,0.00303,0.827,0.0584,0.0498,149.993,4
spotify:track:5r1OibRaeLrtXaStHoIrEj,"Drop It - Radio","Drop It","Lucci Minati",2022-02-11,191307,8,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:36Z,"minimal techno,tech house","House Machine",0.887,0.922,7,-7.468,1,0.0867,0.0476,0.789,0.189,0.484,127.995,4
spotify:track:20iRhGPfKcGiqFwHt5ldUF,"In The Dark","In The Dark","N3UX",2020-10-31,314000,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:39Z,"techno melódico,house melódico","1485434 Records DK",0.591,0.79,11,-9.785,0,0.0487,0.153,0.802,0.155,0.138,126.024,4
spotify:track:1J9f4ua6JMsKQFZfcjlMs5,"Aggression","Abuso Mentale","Rian Wood",2022-07-08,350898,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:43Z,"hard techno,techno,acid techno,tekno,techno hardcore","No Mercy",0.472,0.945,4,-5.478,1,0.0527,0.000041,0.741,0.58,0.567,144.983,4
spotify:track:6BcCwLJEurbFSDYUGa8gnF,"Weaponized Brain Damage","Weaponized Brain Damage","Illiya Korniyenko",2022-08-05,368628,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:46Z,"acid techno,hard techno,techno","No Mercy",0.651,0.99,11,-7.108,0,0.0666,0.0667,0.722,0.111,0.499,145.999,4
spotify:track:5GqeFQeBKrgJtm1ba8qCrt,"Mohs 1 Talc: The Hard Series","Mohs 1 Talc: The Hard Series","Hegstraction",2022-07-01,372800,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:49Z,"minimal techno,techno","Hegstraction",0.712,0.901,11,-8.987,0,0.119,0.0317,0.737,0.108,0.106,150.021,4
spotify:track:4INuTCqD0Ac60dGM3c0h7P,"Atlantis - DREIAN Remix","Atlantis","Rhalef;DREIAN",2022-06-24,360000,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:53Z,"techno","Space Kraft Recordings",0.729,0.879,4,-6.024,1,0.102,0.00369,0.794,0.0909,0.371,130,4
spotify:track:6SB9udEf6rL5fcn2Vywov0,"Pure Deep and Real","Pure Deep and Real","N3UX",2022-03-01,205714,14,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:44:57Z,"techno melódico,house melódico","N3UX Records",0.632,0.726,1,-9.873,1,0.0325,0.000468,0.846,0.0899,0.145,125.995,4
spotify:track:7u5bKOjQ2NhZhhAfp91Y0J,"Meeting","Open EP","ONEDEFINED",2022-08-01,363750,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:00Z,"techno","Fack It Records",0.742,0.327,11,-16.725,0,0.149,0.36,0.915,0.104,0.173,128.032,4
spotify:track:0IfSpBQd9jOkRgsP5T7Fat,"Disco Shit","Disco Shit | Parasite","Gerrit X",2022-08-05,323095,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:03Z,"","Animarum Recordings",0.593,0.953,1,-7.851,1,0.0526,0.00122,0.817,0.0501,0.0652,132.021,4
spotify:track:006szn9vKChDW8d0czM965,"Deathblow","Coup De Grâce","EXIX",2022-06-17,379250,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:07Z,"hard techno,techno","No Mercy",0.421,0.994,6,-6.193,0,0.184,0.000221,0.902,0.0864,0.24,150.002,3
spotify:track:3cbLUx1981YxrnaODdtnrI,"Push it - Original Mix","Mental Projection","Justus Reim;Nico Banfi",2022-08-05,350909,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:10Z,"techno,minimal techno,acid techno","Infekted Records",0.857,0.848,7,-8.843,1,0.0731,0.000703,0.873,0.13,0.695,132.006,4
spotify:track:49qctBoIV1qtzofEXzPnUu,"Move Like This - Original Mix","Move Like This EP","Lasko (FR);Camilo Morales",2022-04-18,355508,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:13Z,"tech house,rally house","Distance Music",0.807,0.649,2,-9.135,1,0.0936,0.000323,0.761,0.121,0.134,127.017,4
spotify:track:4SrTtBMHyU01iNoFVFX93W,"Shake","Shake","Lasko (FR);Camilo Morales",2022-07-22,317750,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:21Z,"tech house,rally house","Mr. Carter",0.806,0.883,6,-9.896,0,0.0789,0.0000299,0.856,0.0679,0.88,127.011,4
spotify:track:0K9B6z0wi1gHsPNcMYBbAO,"Meadow","Incanto, Vol. 2","Ellnath",2022-08-05,355200,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:24Z,"techno melódico,house melódico","Black Rose Recordings",0.765,0.434,4,-12.421,0,0.0797,0.00973,0.868,0.0757,0.0331,125.005,4
spotify:track:01cVAA8teNNmEE9xKZfXze,"Cats Hate Everyone","Frecuencia Nacional","Notherapy",2022-03-04,328000,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:28Z,"hard techno","No Mercy",0.622,0.998,11,-6.469,1,0.142,0.00927,0.642,0.0935,0.108,145.015,4
spotify:track:5Q2IBdufMBZg81o4meeEgC,"Never Stop","Never Stop","Lucci Minati",2021-06-25,134516,12,true,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:31Z,"minimal techno,tech house","Lucci Minati",0.792,0.963,2,-6.633,1,0.079,0.000676,0.903,0.25,0.0673,124.008,4
spotify:track:0tGzRyz6SOTVn4KrujLxhh,"Lost","Lost","NMST",2022-08-05,144020,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:35Z,"","Seiromem",0.427,0.55,9,-9.231,0,0.104,0.752,0.865,0.112,0.0923,180.39,4
spotify:track:5B3jsZlnr9o1fwQ5VpDUoK,"Entropic Force","Entropic Force","Justus Reim;Unlighted",2021-11-17,241424,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:39Z,"techno,minimal techno","Reload Black Label",0.633,0.957,9,-7.234,1,0.0397,0.00118,0.822,0.475,0.562,129.985,4
spotify:track:37RF6B1ZKwXniRNi0USxlQ,"Synergy","Synergy","Flanko",2022-07-08,406153,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:42Z,"minimal techno,techno,techno melódico","ALAULA Music",0.718,0.898,9,-6.368,1,0.0593,0.0383,0.861,0.0871,0.689,129.99,4
spotify:track:14AV2oV2U39mUXBOY3U2Ow,"Shifter","Frecuencia Nacional","Koross;Not a headliner",2022-03-04,269250,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:46Z,"","No Mercy",0.697,0.996,1,-5.966,1,0.0892,0.0016,0.703,0.173,0.748,145.012,4
spotify:track:0fVM5Jvcsnzn3N2vg8TWTo,"Me Hace Brillar","Me Hace Brillar","Vice Rock",2022-07-29,197464,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:49Z,"","Vice Rock",0.803,0.54,1,-9.298,1,0.0498,0.815,0.214,0.109,0.512,120.005,4
spotify:track:3wwn7gi3tBOBQJc7RFhkxI,"Sheck","Sheck","Victor Porfidio",2022-06-10,177438,22,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:54Z,"house latino","777 LAB",0.821,0.657,8,-7.677,1,0.0876,0.0216,0.0398,0.321,0.0445,122.09,4
spotify:track:0QZvbmKFUSwmmI8ymyXkTM,"Blind Obedience","Hang The Clergy","BRÄLLE;DSTANT",2021-01-15,360000,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:45:58Z,"hard techno,techno,acid techno","No Mercy",0.621,0.99,10,-7.721,0,0.0548,0.126,0.733,0.109,0.451,140.008,4
spotify:track:2ZijVzHNJbZYFNVV407AEx,"Voices In My Head - Bultech Remix","Voices In My Head","Thomas Labermair;Bultech",2022-07-06,240081,26,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:02Z,"techno,minimal techno","Reload Black Label",0.803,0.732,8,-7.158,1,0.0499,0.0168,0.84,0.116,0.36,129.998,4
spotify:track:6vToLd3My1FnPgLS12mTLl,"Another Day","Another Day","Zoodiak",2022-07-29,377419,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:06Z,"techno","TLL-RECORDS",0.605,0.941,7,-6.953,1,0.0617,0.00302,0.709,0.1,0.0721,133.996,4
spotify:track:5KAiaCjFKdSUNrzNPRtRIo,"No Mercy - Original Mix","Pieces of Mind EP","Motog",2022-07-18,411428,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:10Z,"techno","Shadowprint",0.669,0.884,7,-9.869,1,0.043,0.0235,0.864,0.113,0.0397,133.01,4
spotify:track:5Ujny1ozFuOA6jZC2zzcam,"Mi Morena","Mi Morena","Camila Gutierrez;Momis Alanis;Private Music",2022-08-05,218709,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:13Z,"guaracha,house latino,tribal house","Private Music",0.704,0.931,11,-5.212,1,0.0499,0.00155,0.335,0.101,0.433,124.003,4
spotify:track:14u3zFqqRmQhIvLogOilhn,"Dark Sun","Dark Sun","DRECHSLER",2022-08-02,156190,7,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:17Z,"tech house","Uprise Music",0.701,0.994,1,-3.557,1,0.0535,0.0289,0.902,0.0474,0.914,126.007,4
spotify:track:1yY6zMngPoQWFvKNMaZ3hi,"Make Me Feel","Make Me Feel","Anderblast;Divine",2022-07-29,205161,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:20Z,"tech house","There Was Jack",0.676,0.955,0,-4.576,1,0.0402,0.000377,0.0314,0.112,0.679,123.983,4
spotify:track:14z0VAsGQlF8ZzIIdA5URR,"Tu Carita","Tu Carita","KUMA.;Nomiz;Aria",2022-07-01,171087,2,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:23Z,"","ProdByFuzy Inc.",0.72,0.75,11,-9.896,0,0.0708,0.00596,0.76,0.374,0.245,125.987,4
spotify:track:1UKv8SvTqin5eciqE5m7Zz,"Roses","Roses","Oli Benz",2022-07-08,243934,19,true,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:26Z,"","Disco Caviar",0.812,0.668,0,-7.612,1,0.0654,0.0309,0.00105,0.106,0.654,122.013,4
spotify:track:6LlcM0OhDfQnqjljOhlhSI,"Groove","Groove","FREEWILL;ATTICUS",2022-07-29,223414,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:29Z,"tech house","FREEWILL & ATTICUS",0.776,0.938,9,-5.78,1,0.0496,0.0259,0.782,0.0509,0.787,123.01,4
spotify:track:0mmgrEc9o38h56ZG3IN23F,"Ride With Me","Ride With Me","SWAYLÓ",2022-07-29,148571,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:34Z,"tech house","Uprise Music",0.702,0.862,1,-7.134,1,0.036,0.134,0.0413,0.126,0.679,125.995,4
spotify:track:66vNfFXNJlut1xtnguF9i3,"You Got (Radio Edit)","You Got","QTNT",2022-07-29,203550,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:37Z,"","QTNT",0.907,0.539,0,-8.713,1,0.346,0.0216,0.0141,0.199,0.5,124.999,4
spotify:track:5KbOCCcULutiFqLCRDgbTi,"All Go Rhythm","Ticket To The Club","Broke",2022-07-15,221352,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:40Z,"","Candy Flip",0.796,0.698,9,-6.735,0,0.0438,0.000672,0.266,0.172,0.766,127.988,4
spotify:track:3jR9T9x7hpVYaZCtcLXIra,"Lion","Lion","Patrick Scuro;Marie Vaunt",2022-07-29,232384,22,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:43Z,"techno,acid techno,hard techno","Animarum Recordings",0.6,0.985,2,-6.176,1,0.0476,0.00154,0.779,0.0794,0.0348,130.008,4
spotify:track:4AeSCb1l229vIsXDiM490o,"Talk to Me","Talk to Me","Seeing Double",2022-07-27,199345,22,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:46Z,"tech house,house latino","Future Cuts",0.781,0.867,11,-8.42,0,0.134,0.177,0.874,0.209,0.0931,128.029,4
spotify:track:6eDhpTkLY5Hmbf5gAs04t7,"Hey Drop","Hey Drop","Addes (ES)",2022-07-28,340254,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:50Z,"house latino,tech house","Clipper's Sounds",0.807,0.84,1,-10.549,1,0.0482,0.000482,0.888,0.0341,0.446,126.989,4
spotify:track:4HQcb1JSHD1qf88eoy53Zb,"Back It Up - Radio Edit","Back It Up (Radio Edit)","Icarix",2022-07-25,144761,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:53Z,"tech house","Future Cuts",0.807,0.973,2,-7.422,1,0.0582,0.00655,0.825,0.298,0.439,125.988,4
spotify:track:4U2YZkplRW5xzEmKALTkK0,"2023 - Majid Jordan VIP Mix","2023 (Majid Jordan Remixes)","Lila Drew;Majid Jordan",2022-07-27,259428,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:46:56Z,"","Lila Drew",0.845,0.678,9,-5.991,0,0.0566,0.0459,0.801,0.0864,0.358,121.985,4
spotify:track:5t8ya2Qx7Xc6bG53piXMYY,"Catania","Catania","Södermalm",2020-06-12,220645,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:05Z,"tech house","WYDE DEEP by WYDE RECORDS",0.784,0.951,7,-7.92,1,0.052,0.00403,0.852,0.0324,0.808,123.99,4
spotify:track:1pdsBkhNchpGCQTGoNQXZI,"Chiquetere (feat. Rafa Villalba)","Chiquetere","Paskman;Rafa Villalba",2022-04-01,163488,3,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:11Z,"techengue,tech house,house latino,techno","Criterio Music",0.851,0.729,11,-6.939,0,0.136,0.0124,0.0237,0.302,0.732,128.013,4
spotify:track:7MIhUdNJtaOnDmC5nBC1fb,"Deep Down (feat. Never Dull)","Deep Down (feat. Never Dull)","Alok;Ella Eyre;Kenny Dope;Never Dull",2022-06-17,165714,76,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:15Z,"graves brasileños,electrónica,slap house,electro house,disco house,funky house,jazz house,nu disco,lo-fi house","Columbia/B1 Recordings",0.687,0.818,0,-4.221,1,0.0778,0.0112,0,0.248,0.886,125.952,4
spotify:track:4DCVcs0sQAP2KVWk4hsU22,"OUT OUT (feat. Charli XCX & Saweetie) - Joel Corry VIP Mix","OUT OUT (feat. Charli XCX & Saweetie) [Joel Corry VIP Mix]","Joel Corry;Jax Jones;Charli xcx;Saweetie",2021-09-24,170904,34,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:18Z,"dance pop,hyperpop,art pop","Atlantic Records UK",0.726,0.848,8,-5.161,0,0.0771,0.0078,0.519,0.169,0.828,125.002,4
spotify:track:4apmzWYU733wggtObEw17X,"Loco","Loco","King Topher;MelyJones;Savalla",2021-06-25,178032,26,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:24Z,"future house,tropical house,edm cristiana,house latino,bass house","BRING THE KINGDOM",0.728,0.836,5,-7.976,0,0.105,0.0194,0.635,0.303,0.604,123.975,4
spotify:track:4nZF7SzearWRll8JBrUwlB,"Forbidden Society","Forbidden Society","Teh",2022-07-08,343120,2,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:30Z,"acid techno,techno","Blurred Sounds",0.747,0.545,7,-10.982,0,0.08,0.0299,0.52,0.108,0.191,135.002,4
spotify:track:42gQEzPTBHiTRWnc0Uex7u,"Into the Night - Innervoix Remix","Disturber [The Remixes]","Doguez;Innervoix",2022-07-08,435000,24,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:34Z,"techno melódico,minimal techno,techno","Prototype Music",0.656,0.882,7,-9.2,1,0.0458,0.0401,0.902,0.104,0.0381,123.996,4
spotify:track:084zP20kfh3KEWhjv0PhaV,"The Weekend","The Weekend","ATTICUS;FREEWILL",2022-07-08,201000,1,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:37Z,"tech house","Future Freaks Records",0.731,0.962,8,-6.229,0,0.0977,0.0973,0.539,0.317,0.622,129.022,4
spotify:track:1gRQxbfL4ULWyTosgXSbWT,"You Little Beauty","You Little Beauty","FISHER",2019-05-10,206587,67,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:44Z,"tech house,house","Catch & Release/Astralwerks",0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,4
spotify:track:62feRreeM9ea7i2VHVSKrg,"Freaks","Freaks","Timmy Trumpet;Savage",2014-08-01,168750,17,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:47:57Z,"melbourne bounce,big room","Hussle Recordings",0.886,0.967,4,-0.776,1,0.142,0.0157,0.389,0.239,0.745,128.1,4
spotify:track:2XNTATYKWxN2KqQI2efJrm,"Rave For Freedom","Rave For Freedom","Patrick Galley",2022-05-27,214335,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-07T18:48:05Z,"","Patrick Galley",0.514,0.907,3,-6.461,0,0.0448,0.00712,0.847,0.227,0.322,128.012,4
spotify:track:3Z7CaxQkqbIs1rewKi6v4W,"Hot In It (feat. Charli XCX)","Hot In It","Tiësto;Charli xcx",2022-06-30,129817,5,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:17:21Z,"edm,trance,big room,hyperpop,art pop","Atlantic Records",0.748,0.841,7,-5.08,1,0.177,0.00445,0.00000133,0.0413,0.717,123.045,4
spotify:track:4mmJ9f97Yr1E7YuEu92ir2,"Intoxicated","Intoxicated","Martin Solveig;Good Times Ahead",2015-04-13,255626,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:20:13Z,"house francés","Spinnin' Deep",0.806,0.85,0,-4.608,1,0.0619,0.00255,0.178,0.139,0.581,125.019,4
spotify:track:75QOrhYmyUSDpMMTD2fXTI,"El Tambor","El Tambor","Mr. Pig;Holy Pig",2020-08-13,212070,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:20:53Z,"techengue,house latino","Holy Pig Records",0.793,0.918,0,-5.931,1,0.0857,0.00832,0.897,0.15,0.554,125.007,4
spotify:track:25V0TNA8cZLVzLQpHa6rB1,"Freaks","Freaks","FISHER",2020-03-20,175255,57,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:22:13Z,"tech house,house","Catch & Release/Astralwerks",0.805,0.869,1,-4.344,1,0.0549,0.00219,0.799,0.122,0.786,124.014,4
spotify:track:66U0ASk1VHZsqIkpMjKX3B,"Little Swing","Little Swing","AronChupa;Little Sis Nora",2016-02-26,163809,60,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:23:39Z,"electro swing,melbourne bounce","Aron Ekberg",0.89,0.672,7,-5.532,1,0.0621,0.707,0.000604,0.177,0.598,126.036,4
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN;Imanbek",2019-10-09,176840,78,true,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:23:46Z,"slap house","Columbia/B1 Recordings",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
spotify:track:1UOrERShvgjfbdvbZ0OCbW,"Bling Bling (2020 Remix)","Bling Bling (2020 Remix)","Malaa",2020-01-17,304762,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:23:56Z,"g-house,bass house,future house","Confession",0.77,0.673,10,-7.137,0,0.0468,0.000658,0.551,0.0312,0.194,126.002,4
spotify:track:7EVk9tRb6beJLTHrg6AkY9,"Tuesday","Tuesday (feat. Danelle Sandoval)","Burak Yeter;Danelle Sandoval",2016-09-02,241874,78,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:24:00Z,"","SBA Production",0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,4
spotify:track:5MhsZlmKJG6X5kTHkdwC4B,"I'm an Albatraoz","I'm an Albatraoz","AronChupa;Little Sis Nora",2014-08-08,166848,75,true,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:24:04Z,"electro swing,melbourne bounce","Aron Ekberg",0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,4
spotify:track:1HOlb9rdNOmy9b1Fakicjo,"#SELFIE","#SELFIE","The Chainsmokers",2014-01-01,183750,66,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:24:11Z,"","Dim Mak Inc",0.789,0.916,0,-3.262,1,0.249,0.0135,0.00000809,0.077,0.658,127.956,4
spotify:track:1WMOLGOYFGEn2iSqCZhU46,"Trumpet","Trumpet","Kubi",2018-06-20,227106,0,false,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:28:21Z,"graves brasileños,g-house","Kause Records",0.842,0.94,1,-5.631,1,0.0685,0.0864,0.859,0.1,0.2,123.991,4
spotify:track:5xGcpnA8ACSipKcRcYioxh,"Better","Better","Valentino Khan;Wuki;Roxanna",2019-07-26,200000,49,true,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:32:07Z,"bass house,moombahton,g-house,iskelmä","Mad Decent",0.804,0.922,8,-5.678,1,0.0515,0.00114,0.221,0.0771,0.773,126.012,4
spotify:track:1yaISGEoawvX2l6cU7M13n,"BOOM","BOOM","Tiësto;Sevenn",2017-04-24,154146,52,true,azvwtt6iohg3hran3hxv47xn6,2022-08-12T18:32:16Z,"edm,trance,big room,graves brasileños","Universal Music B.V.",0.78,0.887,2,-3.352,1,0.0578,0.00064,0.718,0.272,0.131,123,4
